project_id,risk_score,is_anomaly
P00001269,63.89,True
P00001270,31.34,True
P00001271,56.69,True
P00001272,39.71,True
P00001273,48.4,True
P00001274,61.65,True
P00001275,40.68,True
P00001276,54.83,True
P00001277,65.19,True
P00001278,56.35,True
P00001279,24.07,False
P00001280,15.27,False
P00001281,22.42,False
P00001282,59.44,True
P00001283,43.09,True
P00001284,56.24,True
P00001285,50.98,True
P00001286,40.19,True
P00001287,56.98,True
P00001288,31.62,True
P00001289,29.94,True
P00001290,61.25,True
P00001291,49.24,True
P00001292,11.38,False
P00001293,32.38,True
P00001294,45.31,True
P00001295,52.02,True
P00001296,52.13,True
P00001297,20.43,False
P00001298,44.73,True
P00001299,42.49,True
P00001300,49.57,True
P00001301,50.08,True
P00001302,44.64,True
P00001303,50.62,True
P00001304,58.46,True
P00001305,26.85,False
P00001306,31.38,True
P00001307,45.25,True
P00001308,20.98,False
P00001309,54.21,True
P00001310,34.94,True
P00001311,36.42,True
P00001312,48.86,True
P00001313,41.16,True
P00001314,40.54,True
P00001315,48.75,True
P00001316,21.34,False
P00001317,23.38,False
P00001318,35.06,True
P00001319,43.41,True
P00001320,35.0,True
P00001321,44.11,True
P00001322,49.29,True
P00001323,45.47,True
P00001324,38.09,True
P00001325,44.39,True
P00001326,34.07,True
P00001327,70.09,True
P00001328,44.71,True
P00001329,32.15,True
P00001330,44.98,True
P00001331,57.5,True
P00001332,30.43,True
P00001333,45.32,True
P00001334,33.16,True
P00001335,40.97,True
P00001336,51.5,True
P00001337,47.04,True
P00001338,59.55,True
P00001339,35.58,True
P00001340,55.06,True
P00001341,29.45,False
P00001342,32.68,True
P00001343,48.36,True
P00001344,58.55,True
P00001345,27.56,False
P00001346,42.42,True
P00001347,31.13,True
P00001348,40.6,True
P00001349,49.19,True
P00001350,36.65,True
P00001351,49.41,True
P00001352,58.88,True
P00001353,41.79,True
P00001354,37.92,True
P00001355,51.24,True
P00001356,41.83,True
P00001357,50.63,True
P00001358,37.57,True
P00001359,57.31,True
P00001360,34.33,True
P00001361,43.81,True
P00001362,50.24,True
P00001363,48.31,True
P00001364,57.9,True
P00001365,65.81,True
P00001366,21.53,False
P00001367,55.55,True
P00001368,26.21,False
P00001369,15.54,False
P00001370,39.67,True
P00001371,42.74,True
P00001372,54.74,True
P00001373,42.0,True
P00001374,39.33,True
P00001375,30.57,True
P00001376,20.61,False
P00001377,78.51,True
P00001378,53.23,True
P00001379,24.46,False
P00001380,45.08,True
P00001381,21.1,False
P00001382,38.88,True
P00001383,49.11,True
P00001384,23.3,False
P00001385,50.04,True
P00001386,53.86,True
P00001387,22.59,False
P00001388,9.87,False
P00001389,44.26,True
P00001390,48.05,True
P00001391,33.4,True
P00001392,43.81,True
P00001393,34.07,True
P00001394,46.43,True
P00001395,40.38,True
P00001396,40.44,True
P00001397,28.91,False
P00001398,45.98,True
P00001399,51.65,True
P00001400,12.61,False
P00001401,46.9,True
P00001402,48.33,True
P00001403,20.35,False
P00001404,19.88,False
P00001405,21.68,False
P00001406,42.13,True
P00001407,57.01,True
P00001408,74.6,True
P00001409,39.91,True
P00001410,51.54,True
P00001411,57.8,True
P00001412,79.5,True
P00001413,75.5,True
P00001414,46.38,True
P00001415,72.42,True
P00001416,51.65,True
P00001417,45.69,True
P00001418,33.59,True
P00001419,58.39,True
P00001420,54.2,True
P00001421,41.72,True
P00001422,31.38,True
P00001423,33.53,True
P00001424,39.58,True
P00001425,51.84,True
P00001426,38.57,True
P00001427,46.59,True
P00001428,46.79,True
P00001429,50.37,True
P00001430,25.09,False
P00001431,30.91,True
P00001432,59.04,True
P00001433,32.83,True
P00001434,47.73,True
P00001435,39.12,True
P00001436,66.45,True
P00001437,26.2,False
P00001438,30.51,True
P00001439,19.86,False
P00001440,38.93,True
P00001441,44.92,True
P00001442,49.88,True
P00001443,43.66,True
P00001444,57.85,True
P00001445,40.41,True
P00001446,19.07,False
P00001447,42.69,True
P00001448,29.82,False
P00001449,59.84,True
P00001450,23.22,False
P00001451,49.68,True
P00001452,21.34,False
P00001453,14.24,False
P00001454,22.68,False
P00001455,55.94,True
P00001456,43.34,True
P00001457,31.03,True
P00001458,49.82,True
P00001459,30.51,True
P00001460,75.6,True
P00001461,35.93,True
P00001462,47.67,True
P00001463,44.74,True
P00001464,59.94,True
P00001465,41.14,True
P00001466,42.11,True
P00001467,63.42,True
P00001468,55.37,True
P00001469,40.7,True
P00001470,47.08,True
P00001471,31.86,True
P00001472,21.03,False
P00001473,30.89,True
P00001474,42.0,True
P00001475,43.29,True
P00001476,41.05,True
P00001477,44.64,True
P00001478,49.54,True
P00001479,25.89,False
P00001480,51.76,True
P00001481,44.75,True
P00001482,15.31,False
P00001483,53.21,True
P00001484,49.74,True
P00001485,35.79,True
P00001486,50.94,True
P00001487,47.24,True
P00001488,40.94,True
P00001489,50.11,True
P00001490,55.01,True
P00001491,25.49,False
P00001492,53.53,True
P00001493,53.61,True
P00001494,57.26,True
P00001495,40.95,True
P00001496,46.97,True
P00001497,51.69,True
P00001498,55.55,True
P00001499,17.7,False
P00001500,48.7,True
P00001501,51.19,True
P00001502,41.23,True
P00001503,41.07,True
P00001504,41.23,True
P00001505,47.52,True
P00001506,45.18,True
P00001507,41.46,True
P00001508,49.45,True
P00001509,38.56,True
P00001510,43.3,True
P00001511,49.85,True
P00001512,53.56,True
P00001513,46.99,True
P00001514,41.72,True
P00001515,38.25,True
P00001516,19.92,False
P00001517,31.57,True
P00001518,30.2,True
P00001519,47.34,True
P00001520,58.33,True
P00001521,43.35,True
P00001522,28.74,False
P00001523,66.36,True
P00001524,36.46,True
P00001525,22.27,False
P00001526,20.74,False
P00001527,52.73,True
P00001528,17.42,False
P00001529,73.82,True
P00001530,51.46,True
P00001531,48.9,True
P00001532,28.81,False
P00001533,53.74,True
P00001534,86.25,True
P00001535,48.41,True
P00001536,49.55,True
P00001537,48.15,True
P00001538,42.87,True
P00001539,45.6,True
P00001540,23.41,False
P00001541,55.66,True
P00001542,41.34,True
P00001543,45.36,True
P00001544,68.32,True
P00001545,43.91,True
P00001546,56.93,True
P00001547,54.61,True
P00001548,49.48,True
P00001549,35.35,True
P00001550,43.0,True
P00001551,38.33,True
P00001552,51.25,True
P00001553,46.15,True
P00001554,53.1,True
P00001555,28.44,False
P00001556,38.91,True
P00001557,33.86,True
P00001558,52.62,True
P00001559,16.53,False
P00001560,35.93,True
P00001561,47.97,True
P00001562,47.51,True
P00001563,50.64,True
P00001564,46.29,True
P00001565,34.13,True
P00001566,31.39,True
P00001567,49.3,True
P00001568,43.94,True
P00001569,32.56,True
P00001570,45.83,True
P00001571,42.4,True
P00001572,52.11,True
P00001573,78.78,True
P00001574,50.88,True
P00001575,31.99,True
P00001576,47.44,True
P00001577,47.07,True
P00001578,30.1,True
P00001579,30.49,True
P00001580,35.83,True
P00001581,42.82,True
P00001582,38.51,True
P00001583,45.09,True
P00001584,50.3,True
P00001585,81.64,True
P00001586,30.07,True
P00001587,50.43,True
P00001588,28.39,False
P00001589,44.25,True
P00001590,46.8,True
P00001591,43.23,True
P00001592,49.82,True
P00001593,31.53,True
P00001594,44.99,True
P00001595,84.13,True
P00001596,42.02,True
P00001597,22.54,False
P00001598,41.8,True
P00001599,59.14,True
P00001600,29.24,False
P00001601,48.34,True
P00001602,26.27,False
P00001603,43.95,True
P00001604,46.56,True
P00001605,25.47,False
P00001606,36.6,True
P00001607,47.34,True
P00001608,44.19,True
P00001609,22.66,False
P00001610,30.13,True
P00001611,24.11,False
P00001612,49.79,True
P00001613,39.71,True
P00001614,46.28,True
P00001615,49.13,True
P00001616,27.0,False
P00001617,50.37,True
P00001618,33.41,True
P00001619,18.89,False
P00001620,42.45,True
P00001621,54.93,True
P00001622,47.3,True
P00001623,29.92,True
P00001624,33.05,True
P00001625,66.45,True
P00001626,42.13,True
P00001627,38.28,True
P00001628,22.21,False
P00001629,49.06,True
P00001630,28.21,False
P00001631,34.08,True
P00001632,60.06,True
P00001633,42.0,True
P00001634,58.65,True
P00001635,54.23,True
P00001636,28.53,False
P00001637,29.88,False
P00001638,41.35,True
P00001639,53.3,True
P00001640,31.45,True
P00001641,32.74,True
P00001642,57.31,True
P00001643,53.6,True
P00001644,16.64,False
P00001645,54.98,True
P00001646,31.44,True
P00001647,39.58,True
P00001648,88.35,True
P00001649,19.71,False
P00001650,60.24,True
P00001651,46.62,True
P00001652,46.71,True
P00001653,44.28,True
P00001654,28.19,False
P00001655,23.43,False
P00001656,43.57,True
P00001657,50.0,True
P00001658,48.37,True
P00001659,50.56,True
P00001660,35.15,True
P00001661,54.57,True
P00001662,38.96,True
P00001663,62.35,True
P00001664,38.72,True
P00001665,56.64,True
P00001666,24.38,False
P00001667,21.46,False
P00001668,31.73,True
P00001669,29.84,False
P00001670,58.74,True
P00001671,50.18,True
P00001672,38.28,True
P00001673,40.6,True
P00001674,32.38,True
P00001675,54.77,True
P00001676,31.94,True
P00001677,39.71,True
P00001678,35.57,True
P00001679,34.68,True
P00001680,40.51,True
P00001681,25.0,False
P00001682,56.8,True
P00001683,54.97,True
P00001684,40.28,True
P00001685,61.12,True
P00001686,51.65,True
P00001687,26.53,False
P00001688,43.38,True
P00001689,22.22,False
P00001690,71.13,True
P00001691,36.66,True
P00001692,34.03,True
P00001693,26.08,False
P00001694,35.22,True
P00001695,41.98,True
P00001696,54.6,True
P00001697,30.01,True
P00001698,47.69,True
P00001699,40.24,True
P00001700,39.1,True
P00001701,40.48,True
P00001702,32.72,True
P00001703,20.0,False
P00001704,40.22,True
P00001705,25.5,False
P00001706,48.41,True
P00001707,58.63,True
P00001708,47.81,True
P00001709,27.11,False
P00001710,51.55,True
P00001711,55.96,True
P00001712,41.3,True
P00001713,43.14,True
P00001714,22.05,False
P00001715,30.32,True
P00001716,26.64,False
P00001717,28.75,False
P00001718,52.99,True
P00001719,51.0,True
P00001720,46.78,True
P00001721,63.98,True
P00001722,51.14,True
P00001723,46.42,True
P00001724,48.19,True
P00001725,32.87,True
P00001726,23.29,False
P00001727,31.23,True
P00001728,39.91,True
P00001729,40.91,True
P00001730,37.83,True
P00001731,55.38,True
P00001732,41.32,True
P00001733,36.11,True
P00001734,48.25,True
P00001735,46.24,True
P00001736,37.82,True
P00001737,62.96,True
P00001738,46.56,True
P00001739,53.06,True
P00001740,40.96,True
P00001741,39.23,True
P00001742,22.92,False
P00001743,11.42,False
P00001744,21.02,False
P00001745,31.29,True
P00001746,29.22,False
P00001747,55.34,True
P00001748,45.82,True
P00001749,58.49,True
P00001750,43.18,True
P00001751,17.8,False
P00001752,51.5,True
P00001753,54.14,True
P00001754,41.7,True
P00001755,43.23,True
P00001756,46.9,True
P00001757,6.7,False
P00001758,39.39,True
P00001759,33.49,True
P00001760,42.93,True
P00001761,28.61,False
P00001762,49.49,True
P00001763,21.86,False
P00001764,38.51,True
P00001765,51.16,True
P00001766,45.43,True
P00001767,35.4,True
P00001768,24.77,False
P00001769,15.29,False
P00001770,35.48,True
P00001771,55.01,True
P00001772,28.43,False
P00001773,30.07,True
P00001774,40.2,True
P00001775,52.44,True
P00001776,48.51,True
P00001777,36.54,True
P00001778,30.21,True
P00001779,53.71,True
P00001780,49.56,True
P00001781,24.29,False
P00001782,29.15,False
P00001783,57.94,True
P00001784,42.92,True
P00001785,55.05,True
P00001786,60.25,True
P00001787,33.27,True
P00001788,18.29,False
P00001789,76.43,True
P00001790,55.45,True
P00001791,46.43,True
P00001792,59.83,True
P00001793,38.96,True
P00001794,47.72,True
P00001795,49.64,True
P00001796,58.91,True
P00001797,31.59,True
P00001798,66.95,True
P00001799,42.82,True
P00001800,31.75,True
P00001801,33.95,True
P00001802,47.4,True
P00001803,22.3,False
P00001804,58.63,True
P00001805,22.41,False
P00001806,54.62,True
P00001807,29.85,False
P00001808,47.66,True
P00001809,43.45,True
P00001810,39.6,True
P00001811,58.79,True
P00001812,66.88,True
P00001813,32.83,True
P00001814,41.41,True
P00001815,44.94,True
P00001816,48.97,True
P00001817,46.88,True
P00001818,32.84,True
P00001819,50.45,True
P00001820,20.8,False
P00001821,35.22,True
P00001822,59.32,True
P00001823,55.73,True
P00001824,45.0,True
P00001825,41.98,True
P00001826,17.24,False
P00001827,43.28,True
P00001828,28.17,False
P00001829,24.03,False
P00001830,44.86,True
P00001831,50.31,True
P00001832,63.65,True
P00001833,47.5,True
P00001834,45.85,True
P00001835,48.58,True
P00001836,58.0,True
P00001837,48.93,True
P00001838,30.58,True
P00001839,51.81,True
P00001840,32.31,True
P00001841,52.31,True
P00001842,57.83,True
P00001843,40.21,True
P00001844,61.79,True
P00001845,42.54,True
P00001846,19.49,False
P00001847,51.05,True
P00001848,55.69,True
P00001849,57.87,True
P00001850,50.98,True
P00001851,52.67,True
P00001852,43.12,True
P00001853,49.27,True
P00001854,34.09,True
P00001855,31.78,True
P00001856,32.0,True
P00001857,44.41,True
P00001858,51.28,True
P00001859,48.23,True
P00001860,58.35,True
P00001861,51.43,True
P00001862,53.72,True
P00001863,40.24,True
P00001864,47.72,True
P00001865,21.25,False
P00001866,50.33,True
P00001867,52.34,True
P00001868,49.63,True
P00001869,25.94,False
P00001870,13.95,False
P00001871,57.32,True
P00001872,39.52,True
P00001873,66.23,True
P00001874,56.04,True
P00001875,50.97,True
P00001876,54.98,True
P00001877,52.09,True
P00001878,67.97,True
P00001879,33.38,True
P00001880,60.78,True
P00001881,20.62,False
P00001882,37.58,True
P00001883,68.42,True
P00001884,49.21,True
P00001885,24.75,False
P00001886,51.46,True
P00001887,47.24,True
P00001888,44.96,True
P00001889,34.5,True
P00001890,54.76,True
P00001891,45.52,True
P00001892,44.87,True
P00001893,30.13,True
P00001894,39.31,True
P00001895,55.51,True
P00001896,43.73,True
P00001897,19.99,False
P00001898,49.47,True
P00001899,34.54,True
P00001900,47.0,True
P00001901,40.85,True
P00001902,63.65,True
P00001903,37.69,True
P00001904,48.14,True
P00001905,21.84,False
P00001906,52.3,True
P00001907,57.26,True
P00001908,64.09,True
P00001909,47.64,True
P00001910,23.46,False
P00001911,51.75,True
P00001912,58.64,True
P00001913,58.86,True
P00001914,43.62,True
P00001915,40.44,True
P00001916,41.14,True
P00001917,37.61,True
P00001918,44.02,True
P00001919,49.32,True
P00001920,49.76,True
P00001921,40.92,True
P00001922,51.73,True
P00001923,36.44,True
P00001924,46.83,True
P00001925,44.16,True
P00001926,41.08,True
P00001927,39.48,True
P00001928,40.21,True
P00001929,45.58,True
P00001930,51.24,True
P00001931,18.25,False
P00001932,18.4,False
P00001933,19.59,False
P00001934,21.9,False
P00001935,34.07,True
P00001936,40.64,True
P00001937,48.88,True
P00001938,35.88,True
P00001939,48.66,True
P00001940,24.47,False
P00001941,21.17,False
P00001942,52.86,True
P00001943,51.5,True
P00001944,16.69,False
P00001945,37.64,True
P00001946,41.23,True
P00001947,46.24,True
P00001948,23.52,False
P00001949,44.86,True
P00001950,37.91,True
P00001951,35.46,True
P00001952,31.2,True
P00001953,30.88,True
P00001954,44.0,True
P00001955,46.04,True
P00001956,44.75,True
P00001957,56.29,True
P00001958,48.82,True
P00001959,33.3,True
P00001960,20.26,False
P00001961,48.07,True
P00001962,51.64,True
P00001963,60.73,True
P00001964,7.85,False
P00001965,28.72,False
P00001966,42.82,True
P00001967,40.08,True
P00001968,50.75,True
P00001969,46.57,True
P00001970,40.09,True
P00001971,48.82,True
P00001972,33.37,True
P00001973,41.9,True
P00001974,18.57,False
P00001975,43.08,True
P00001976,38.88,True
P00001977,24.22,False
P00001978,39.42,True
P00001979,56.7,True
P00001980,47.76,True
P00001981,45.57,True
P00001982,57.32,True
P00001983,22.31,False
P00001984,24.58,False
P00001985,44.21,True
P00001986,34.95,True
P00001987,36.47,True
P00001988,54.61,True
P00001989,58.13,True
P00001990,39.36,True
P00001991,54.76,True
P00001992,41.98,True
P00001993,64.81,True
P00001994,48.32,True
P00001995,54.03,True
P00001996,28.69,False
P00001997,42.2,True
P00001998,54.15,True
P00001999,44.19,True
P00002000,29.87,False
P00002001,35.65,True
P00002002,59.08,True
P00002003,67.88,True
P00002004,43.12,True
P00002005,21.54,False
P00002006,46.22,True
P00002007,45.26,True
P00002008,52.42,True
P00002009,23.69,False
P00002010,23.48,False
P00002011,51.78,True
P00002012,42.64,True
P00002013,48.83,True
P00002014,25.88,False
P00002015,52.33,True
P00002016,24.47,False
P00002017,32.81,True
P00002018,10.8,False
P00002019,40.74,True
P00002020,38.12,True
P00002021,51.58,True
P00002022,29.17,False
P00002023,44.69,True
P00002024,60.21,True
P00002025,55.69,True
P00002026,23.48,False
P00002027,64.79,True
P00002028,43.58,True
P00002029,44.37,True
P00002030,37.5,True
P00002031,40.53,True
P00002032,45.1,True
P00002033,47.31,True
P00002034,73.19,True
P00002035,46.21,True
P00002036,44.06,True
P00002037,73.31,True
P00002038,23.74,False
P00002039,45.0,True
P00002040,20.81,False
P00002041,29.57,False
P00002042,24.27,False
P00002043,54.81,True
P00002044,26.47,False
P00002045,53.86,True
P00002046,13.68,False
P00002047,61.22,True
P00002048,49.14,True
P00002049,19.15,False
P00002050,26.02,False
P00002051,30.54,True
P00002052,55.94,True
P00002053,38.92,True
P00002054,55.46,True
P00002055,42.21,True
P00002056,43.84,True
P00002057,34.75,True
P00002058,30.93,True
P00002059,47.7,True
P00002060,52.11,True
P00002061,25.56,False
P00002062,69.4,True
P00002063,31.95,True
P00002064,40.8,True
P00002065,59.08,True
P00002066,42.6,True
P00002067,19.59,False
P00002068,42.78,True
P00002069,37.27,True
P00002070,19.98,False
P00002071,17.97,False
P00002072,53.24,True
P00002073,19.85,False
P00002074,37.02,True
P00002075,35.76,True
P00002076,45.95,True
P00002077,21.26,False
P00002078,46.2,True
P00002079,57.39,True
P00002080,26.26,False
P00002081,38.49,True
P00002082,43.35,True
P00002083,44.35,True
P00002084,39.72,True
P00002085,47.67,True
P00002086,15.59,False
P00002087,37.38,True
P00002088,57.7,True
P00002089,57.31,True
P00002090,49.61,True
P00002091,32.28,True
P00002092,39.73,True
P00002093,46.45,True
P00002094,51.58,True
P00002095,33.29,True
P00002096,33.35,True
P00002097,30.22,True
P00002098,27.17,False
P00002099,57.35,True
P00002100,41.84,True
P00002101,56.95,True
P00002102,46.73,True
P00002103,58.36,True
P00002104,38.96,True
P00002105,13.15,False
P00002106,28.76,False
P00002107,49.27,True
P00002108,47.24,True
P00002109,28.93,False
P00002110,33.85,True
P00002111,53.53,True
P00002112,45.24,True
P00002113,57.88,True
P00002114,47.87,True
P00002115,36.2,True
P00002116,35.35,True
P00002117,57.58,True
P00002118,30.95,True
P00002119,34.87,True
P00002120,65.32,True
P00002121,43.03,True
P00002122,54.56,True
P00002123,33.27,True
P00002124,25.1,False
P00002125,59.64,True
P00002126,38.55,True
P00002127,45.49,True
P00002128,42.36,True
P00002129,18.06,False
P00002130,41.22,True
P00002131,55.37,True
P00002132,28.74,False
P00002133,50.71,True
